N_BOLETIM,SEQ_VEIC,COD_CATEG,DESCRICAO_CATEG,COD_ESPECIE,DESCRICAO_ESPECIE,COD_SITUACAO,DESCRICAO_SITUACAO,TIPO_SOCORRO,DESC_TIPO_SOCORRO
2020020751501001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020020756887001,1,1,OFICIAL,4,MOTOCICLETA,1,EMMOVIMENTO,2,VIATURAPMMG
2020020800760001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020020807445001,1,3,PARTICULAR,0,NAOINFORMADO,1,EMMOVIMENTO,0,NAOINFORMADO
2020020820403001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020020832687001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020020852374001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020020897600001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020020910210001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,2,VIATURAPMMG
2020020921683001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020020940047001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,2,VIATURAPMMG
2020020940909001,1,0,NAOINFORMADO,13,CAMINHAO,1,EMMOVIMENTO,0,NAOINFORMADO
2020020946975001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020020999700001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020025405406001,1,4,ALUGUEL,8,ONIBUS,2,PARADO,6,NAOSEAPLICA
2020025406019001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2020025418277001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2020025426220001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020025427657002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020025459076001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2020025489542001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020025550582001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020025560681002,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020025582982001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020025586833001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020029543683001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020029574396001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020029581855001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020029647296001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020029687636001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020029689635001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2020029757138001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020029858561001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020029859014001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020029897004001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020033566535001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020033591777001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020033595292001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020033599403001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020033617238001,1,1,OFICIAL,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020033629505001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020033637687001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020033704811002,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020021018636001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020021022230001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020021082561001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020021137219001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020021169346001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020021212096001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2020021318860001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020021381224002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020021420840001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020025610520001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020025632126001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020025643308001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020025685077001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020025693201001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020025715112001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020025833857001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020025838771001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020029914241001,1,3,PARTICULAR,3,MOTONETA,1,EMMOVIMENTO,3,AMBULANCIA
2020029918538001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020029984500001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2020029991029001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020030100960001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,2,VIATURAPMMG
2020030160621001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020033753476001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020033784304001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020033817529001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2020033837911001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020033843072001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020033960953001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020033993652001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,2,VIATURAPMMG
2020033998761001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020034001219001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020034023485001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020034083958001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020021431565001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020021506884001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2020021513180001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020021558160001,1,0,NAOINFORMADO,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020021581584001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020021582040001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020021600827001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020021615120001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020021616347001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020021669231001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020021670957001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020021671193001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020021671479001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020021678574001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020021705421001,1,3,PARTICULAR,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2020021712423001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020021743621001,1,4,ALUGUEL,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020025841537001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020025850813001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020025856379001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020025860048001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020025863301001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020025960423001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020026031603001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020026097490002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020026098439001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020030165640001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020030196519001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020030217202001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020030225525001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020030265254001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020030277850001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020030366502002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020034173281001,1,4,ALUGUEL,8,ONIBUS,2,PARADO,6,NAOSEAPLICA
2020034214013001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020034275168001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020034313084001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020034315105001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020034317840001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020034323130001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2020034330759001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020034337895001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020034352081001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020034388921001,1,5,APRENDIZAGEM,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020034402799001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020021866663001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020021883253001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020021891849001,1,4,ALUGUEL,13,CAMINHAO,1,EMMOVIMENTO,6,NAOSEAPLICA
2020021893703001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020021902236001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020021918555002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020022000960001,1,4,ALUGUEL,7,MICROONIBUS,1,EMMOVIMENTO,3,AMBULANCIA
2020022051709001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020026148610001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020026153127001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020026184143001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020026185150001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020026270763001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2020026285865001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020026338435001,2,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020026351594001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020026353420002,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020026360344001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020030381084001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020030507403001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020030521920001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020030526964001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020030551626001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2020030560759001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020030595009001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,2,VIATURAPMMG
2020030621431001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020030637553001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020030644620001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020030651598001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020034468353001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020034488997001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020034553850001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020034566610001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020034578000001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020034669993001,1,1,OFICIAL,4,MOTOCICLETA,1,EMMOVIMENTO,2,VIATURAPMMG
2020022114001001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020022133760001,1,4,ALUGUEL,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020022217789001,1,0,NAOINFORMADO,1,BICICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020022259069001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020022299004001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020026451785001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020026516531002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020026643619001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020030658010001,1,1,OFICIAL,4,MOTOCICLETA,1,EMMOVIMENTO,2,VIATURAPMMG
2020030684230002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020030730203001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020030741194002,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020030837675001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020034762509001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020034767778001,1,3,PARTICULAR,3,MOTONETA,1,EMMOVIMENTO,3,AMBULANCIA
2020034791830001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020034792470001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2020034833350001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020034872097001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020034965559001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020022399630001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020022478237001,1,1,OFICIAL,4,MOTOCICLETA,1,EMMOVIMENTO,2,VIATURAPMMG
2020022508915001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020022522919001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020026743628001,1,4,ALUGUEL,13,CAMINHAO,1,EMMOVIMENTO,6,NAOSEAPLICA
2020026760337001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020026762678001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020026775820001,1,0,NAOINFORMADO,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020026790060001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020026807856001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020026808218001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020026844512001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020030918230001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020030920843001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020030964568001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2020030969664001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020031013973001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020031021638001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020031060347001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020031072720001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020031088303001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020031097921001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,1,VEICULOENVOLVIDO
2020031160397001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020031163531001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,1,VEICULOENVOLVIDO
2020035026759001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020035073780001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020035075200001,1,0,NAOINFORMADO,1,BICICLETA,1,EMMOVIMENTO,4,TERCEIROS
2020035078413001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020035104952002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020035107185001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020035177850001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020022597214001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2020022614345001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020022675264001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020022692101001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020022697104001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020022774777001,1,1,OFICIAL,4,MOTOCICLETA,1,EMMOVIMENTO,2,VIATURAPMMG
2020022873201001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2020022879512001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020026875764001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2020026880754001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020026892928001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020026920639001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020026932451001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020026932480001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020027012489001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020031354299001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020031371688001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020031376574001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2020031408910001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020031443016001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020031445792001,1,3,PARTICULAR,26,CAMINHONETE,1,EMMOVIMENTO,6,NAOSEAPLICA
2020031445801001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020031457862001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020031500963001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020035189541001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2020035205966001,1,0,NAOINFORMADO,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2020035210761001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020035213317001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2020035340030001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020035395238001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2020035412447001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020035430295002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020035434698001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2020035446993001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2020022901423001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2020022914801001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2020022940593001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,1,VEICULOENVOLVIDO
2020022963180001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2020022968155002,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
